param	date	value	month	season	fraction	measurement	metabolite_class
2-oleoylglycerol_snp	2012-02-01	-0.12736968851523234	02	Winter	extracellular	snp	lipid related
alanine_bp	2012-02-01	-0.22520972787637514	02	Winter	intracellular	bp	amino acid
alanine_sp	2012-02-01	-1.6123244471652445	02	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-02-01	0.45670408317502287	02	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-02-01	-0.0694229745919451	02	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-02-01	-0.07635816621041948	02	Winter	online	pcparams	pH
cellobiose_sp	2012-02-01	-0.6117373521797024	02	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-02-01	-0.6157512787682564	02	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-02-01	-0.1975396403813258	02	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-02-01	2.3411944655456107	02	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-02-01	-0.2211818285034475	02	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-02-01	2.1895922253418414	02	Winter	ratio	ratio	lipid related
glycerol_bp	2012-02-01	-0.2572156044956365	02	Winter	intracellular	bp	lipid related
glycerol_sp	2012-02-01	-0.5258992839341827	02	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-02-01	-0.636275181319731	02	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-02-01	-0.23632184938848977	02	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-02-01	-0.28412402968050393	02	Winter	extracellular	snp	lipid related
lactose_ratio	2012-02-01	-0.14222559884843775	02	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-02-01	-0.4324256660033963	02	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-02-01	4.742394701075249	02	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-02-01	-0.46204140402530197	02	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-02-01	-0.6077463164792496	02	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-02-01	-0.40491609166125875	02	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-02-01	-0.05985287659475843	02	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-02-01	-0.3015545849196435	02	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-02-01	-0.25699150882212285	02	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-02-01	-0.28013124280899404	02	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-02-01	0.6878977840396668	02	Winter	online	pcparams	conductivity
proline_ratio	2012-02-01	0.5907863786855676	02	Winter	ratio	ratio	amino acid
putrescine_bp	2012-02-01	0.10044087156556483	02	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-02-01	-0.48519084660222367	02	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-02-01	0.729308547819897	02	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-02-01	-0.38533649494509364	02	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-02-01	0.8788753415397134	02	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-02-08	-0.18995803017234908	02	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-02-08	-0.09531837990715805	02	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-02-08	-0.12465004591515484	02	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-02-08	-0.22852105316728344	02	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-02-08	-0.061027875874348936	02	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-02-08	-0.7846274161781271	02	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-02-08	-0.1407641046470884	02	Winter	extracellular	snp	lipid related
alanine_bp	2012-02-08	0.6288506155349602	02	Winter	intracellular	bp	amino acid
alanine_sp	2012-02-08	-0.6090358926177261	02	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-02-08	0.21771666486031166	02	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-02-08	-0.18502496127188298	02	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-02-08	-0.762921465803735	02	Winter	online	pcparams	pH
cellobiose_sp	2012-02-08	-0.4411941853800542	02	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-02-08	-0.8138862116066736	02	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-02-08	0.016917957472837617	02	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-02-08	1.085003190452714	02	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-02-08	0.4991660000147448	02	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-02-08	-0.3496386205450221	02	Winter	ratio	ratio	lipid related
glycerol_bp	2012-02-08	-0.3438302698666815	02	Winter	intracellular	bp	lipid related
glycerol_sp	2012-02-08	-0.38625680552868624	02	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-02-08	-0.771256807213557	02	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-02-08	-0.2418661653427669	02	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-02-08	-0.3375017631151266	02	Winter	extracellular	snp	lipid related
lactose_ratio	2012-02-08	1.3969644688975527	02	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-02-08	-0.3832430121979841	02	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-02-08	5.287607434742227	02	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-02-08	0.1754611498494131	02	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-02-08	-0.5086769367998515	02	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-02-08	-0.289880801975164	02	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-02-08	1.5539780329208828	02	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-02-08	-0.29634749613955147	02	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-02-08	-0.21635764570684388	02	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-02-08	-0.26535814337318114	02	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-02-08	-0.857487576600365	02	Winter	online	pcparams	conductivity
proline_ratio	2012-02-08	-0.27086206232797405	02	Winter	ratio	ratio	amino acid
putrescine_bp	2012-02-08	0.0354540943354615	02	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-02-08	-0.590133929305968	02	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-02-08	0.30996892514574054	02	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-02-08	-0.01214954722404383	02	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-02-08	-0.6559083554741297	02	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-02-14	-0.17418922852623123	02	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-02-14	-0.3204978773767817	02	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-02-14	-0.1120299003494283	02	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-02-14	-0.3145816092782219	02	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-02-14	-0.09881875633129612	02	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-02-14	1.3803316155272394	02	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-02-14	-0.2898216361131162	02	Winter	extracellular	snp	lipid related
alanine_bp	2012-02-14	1.0315530415915288	02	Winter	intracellular	bp	amino acid
alanine_sp	2012-02-14	0.7981987885199154	02	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-02-14	-0.22365112977378362	02	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-02-14	-0.4171440244367381	02	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-02-14	-0.9498836670637115	02	Winter	online	pcparams	pH
cellobiose_sp	2012-02-14	-0.5818823995189573	02	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-02-14	-0.4958088199976789	02	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-02-14	0.03243054900044599	02	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-02-14	-0.5753513744670046	02	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-02-14	-0.8384834643161084	02	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-02-14	-0.5824176606133298	02	Winter	ratio	ratio	lipid related
glycerol_bp	2012-02-14	-0.301185269271235	02	Winter	intracellular	bp	lipid related
glycerol_sp	2012-02-14	-0.10962355417927307	02	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-02-14	-0.423174176938517	02	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-02-14	-0.18825361642361857	02	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-02-14	-0.21376710497416304	02	Winter	extracellular	snp	lipid related
lactose_ratio	2012-02-14	4.196852930949504	02	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-02-14	-0.44366836966488665	02	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-02-14	-0.489243376676122	02	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-02-14	-0.3193232632849304	02	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-02-14	0.5005806315882162	02	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-02-14	-0.5584424723519485	02	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-02-14	1.6335599308197457	02	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-02-14	-0.2941682749015335	02	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-02-14	-0.14104004841115533	02	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-02-14	-0.28374807088214365	02	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-02-14	0.3048059297165328	02	Winter	online	pcparams	conductivity
proline_ratio	2012-02-14	-0.5258530989827784	02	Winter	ratio	ratio	amino acid
putrescine_bp	2012-02-14	-0.2785180791868651	02	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-02-14	-0.7756887629779466	02	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-02-14	-0.5835683544043043	02	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-02-14	-0.5611418499096028	02	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-02-14	-0.5851555298128976	02	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-02-23	-0.23700832617468184	02	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-02-23	-0.3848289696650288	02	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-02-23	-0.21215069208733559	02	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-02-23	-0.3558250664049707	02	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-02-23	-0.2201669004036949	02	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-02-23	NA	02	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-02-23	-0.3373024682120554	02	Winter	extracellular	snp	lipid related
alanine_bp	2012-02-23	1.3368725677063653	02	Winter	intracellular	bp	amino acid
alanine_sp	2012-02-23	1.5775427363253334	02	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-02-23	-0.24363873150520146	02	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-02-23	-0.47570505261025414	02	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-02-23	-0.5861616323727764	02	Winter	online	pcparams	pH
cellobiose_sp	2012-02-23	-0.2699134627387998	02	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-02-23	1.1493677989491677	02	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-02-23	-0.566499902664155	02	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-02-23	-0.7027015821479813	02	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-02-23	-0.5379723799164386	02	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-02-23	-0.4975058308162779	02	Winter	ratio	ratio	lipid related
glycerol_bp	2012-02-23	-0.4203359903736134	02	Winter	intracellular	bp	lipid related
glycerol_sp	2012-02-23	-0.2828385176460517	02	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-02-23	NA	02	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-02-23	-0.43692535711063507	02	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-02-23	-0.35606084113197	02	Winter	extracellular	snp	lipid related
lactose_ratio	2012-02-23	0.43757237220122636	02	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-02-23	-0.26890607461946564	02	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-02-23	-0.4203147429745032	02	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-02-23	0.19737421501274838	02	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-02-23	-0.13562612065984853	02	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-02-23	-0.35456297742329107	02	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-02-23	1.5324000258579975	02	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-02-23	-0.3630706170335908	02	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-02-23	-0.4344922429718685	02	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-02-23	-0.36303481309471397	02	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-02-23	-0.8023426681126217	02	Winter	online	pcparams	conductivity
proline_ratio	2012-02-23	-0.5859544604423647	02	Winter	ratio	ratio	amino acid
putrescine_bp	2012-02-23	-0.21533868685693636	02	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-02-23	-0.6923636126017512	02	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-02-23	-0.645161917867428	02	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-02-23	1.1847580367250452	02	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-02-23	-0.6547187380297376	02	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-02-29	-0.5748130084485362	02	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-02-29	-0.3596690220946607	02	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-02-29	-0.5287662018436706	02	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-02-29	-0.3558250664049707	02	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-02-29	-0.5215986654345441	02	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-02-29	NA	02	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-02-29	-0.3373024682120554	02	Winter	extracellular	snp	lipid related
alanine_bp	2012-02-29	-0.3925572269848663	02	Winter	intracellular	bp	amino acid
alanine_sp	2012-02-29	-0.8378734308108029	02	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-02-29	-0.0769588934166615	02	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-02-29	-0.34894917544495857	02	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-02-29	0.04012523549837039	02	Winter	online	pcparams	pH
cellobiose_sp	2012-02-29	-0.6180543024960529	02	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-02-29	-0.36202424924352955	02	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-02-29	-0.04051836139202937	02	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-02-29	-0.2723831326177685	02	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-02-29	-0.10110779772746961	02	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-02-29	0.010178366565837762	02	Winter	ratio	ratio	lipid related
glycerol_bp	2012-02-29	-0.4333672601645245	02	Winter	intracellular	bp	lipid related
glycerol_sp	2012-02-29	-0.5641596554797891	02	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-02-29	-0.3602802254856729	02	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-02-29	-0.2489413942535854	02	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-02-29	-0.28177538805758584	02	Winter	extracellular	snp	lipid related
lactose_ratio	2012-02-29	6.112340028011918	02	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-02-29	-0.505505263883032	02	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-02-29	-0.1616733643805331	02	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-02-29	-0.645997360871627	02	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-02-29	0.04719874252422439	02	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-02-29	-0.6158294948568294	02	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-02-29	1.2333948870918057	02	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-02-29	-0.3171112234252519	02	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-02-29	-0.2100821968051453	02	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-02-29	-0.3067494296050038	02	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-02-29	-0.6615594468813623	02	Winter	online	pcparams	conductivity
proline_ratio	2012-02-29	-0.01815905822015527	02	Winter	ratio	ratio	amino acid
putrescine_bp	2012-02-29	-0.29061335473089445	02	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-02-29	0.020061873764981607	02	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-02-29	-0.3195388046137241	02	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-02-29	-0.1053784657703745	02	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-02-29	-0.2935578962473533	02	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-03-08	-0.4460494335136281	03	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-03-08	-0.3058078691142899	03	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-03-08	-0.36626162409751867	03	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-03-08	-0.3386974874230891	03	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-03-08	-0.4153637714890248	03	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-03-08	5.860632576177256	03	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-03-08	-0.333557964505753	03	Winter	extracellular	snp	lipid related
alanine_bp	2012-03-08	0.6022185264484415	03	Winter	intracellular	bp	amino acid
alanine_sp	2012-03-08	0.7159200393886287	03	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-03-08	-0.22047977254912793	03	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-03-08	-0.430410100385275	03	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-03-08	-0.48266066011074005	03	Winter	online	pcparams	pH
cellobiose_sp	2012-03-08	-0.3869058728649366	03	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-03-08	-0.2813097314656464	03	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-03-08	-0.1642591092416426	03	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-03-08	-0.29882816236552096	03	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-03-08	-0.3293001499708723	03	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-03-08	-0.25474113233859524	03	Winter	ratio	ratio	lipid related
glycerol_bp	2012-03-08	-0.41096899993120106	03	Winter	intracellular	bp	lipid related
glycerol_sp	2012-03-08	-0.36462842399309675	03	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-03-08	NA	03	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-03-08	-0.27972386862471116	03	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-03-08	-0.3520377442554475	03	Winter	extracellular	snp	lipid related
lactose_ratio	2012-03-08	0.36759351601308166	03	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-03-08	-0.3294769191090566	03	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-03-08	0.17207438817754014	03	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-03-08	-0.6741634946276692	03	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-03-08	-0.2609626473665851	03	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-03-08	-0.4055348446267505	03	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-03-08	2.651791183467121	03	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-03-08	-0.3228978682960042	03	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-03-08	-0.28400470174183523	03	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-03-08	-0.3140591591328213	03	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-03-08	-1.2340670429021958	03	Winter	online	pcparams	conductivity
proline_ratio	2012-03-08	-0.331541129980997	03	Winter	ratio	ratio	amino acid
putrescine_bp	2012-03-08	-0.4063143568097407	03	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-03-08	-0.3944608407204377	03	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-03-08	-0.34867360024000305	03	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-03-08	-0.4271932105798972	03	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-03-08	-0.3475161782669705	03	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-03-14	-0.4410618391496911	03	Winter	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-03-14	-0.3848289696650288	03	Winter	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-03-14	-0.400920115020691	03	Winter	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-03-14	-0.3558250664049707	03	Winter	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-03-14	-0.46248515360480474	03	Winter	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-03-14	NA	03	Winter	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-03-14	-0.3373024682120554	03	Winter	extracellular	snp	lipid related
alanine_bp	2012-03-14	2.167172911315572	03	Winter	intracellular	bp	amino acid
alanine_sp	2012-03-14	-0.31845561954165347	03	Winter	extracellular	sp	amino acid
aspartic acid_ratio	2012-03-14	-0.18831478180689237	03	Winter	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-03-14	-0.6161326298252473	03	Winter	online	pcparams	NA
BB1_pH_pcparams	2012-03-14	1.0154689618735473	03	Winter	online	pcparams	pH
cellobiose_sp	2012-03-14	-0.4720935582400609	03	Winter	extracellular	sp	carbohydrate
cholesterol_ratio	2012-03-14	0.1991220270509827	03	Winter	ratio	ratio	lipid related
cholesterol_snp	2012-03-14	-0.5477613225513075	03	Winter	extracellular	snp	lipid related
glutamic acid_ratio	2012-03-14	-0.6980819979686853	03	Winter	ratio	ratio	amino acid
glyceric acid_ratio	2012-03-14	4.4605412343122675	03	Winter	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-03-14	-0.5918329647832105	03	Winter	ratio	ratio	lipid related
glycerol_bp	2012-03-14	-0.2823746504377158	03	Winter	intracellular	bp	lipid related
glycerol_sp	2012-03-14	-0.508937702347636	03	Winter	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-03-14	-0.5246087877025363	03	Winter	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-03-14	-0.4475433453558716	03	Winter	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-03-14	-0.5001219654323441	03	Winter	extracellular	snp	lipid related
lactose_ratio	2012-03-14	1.643557318219102	03	Winter	ratio	ratio	carbohydrate
lactose_sp	2012-03-14	-0.40800244582906936	03	Winter	extracellular	sp	carbohydrate
mannitol_ratio	2012-03-14	0.7849404414829637	03	Winter	ratio	ratio	carbohydrate
mannose_bp	2012-03-14	0.8525783171082265	03	Winter	intracellular	bp	carbohydrate
mannose_ratio	2012-03-14	0.7280528932877683	03	Winter	ratio	ratio	carbohydrate
mannose_sp	2012-03-14	-0.4899975296644894	03	Winter	extracellular	sp	carbohydrate
nitrate_pcparams	2012-03-14	0.05273513816692541	03	Winter	online	pcparams	NA
octadecadienoic acid_snp	2012-03-14	-0.3644461791177419	03	Winter	extracellular	snp	lipid related
octadecan-1-ol_snp	2012-03-14	-0.4344922429718685	03	Winter	extracellular	snp	lipid related
octadecenoic acid_snp	2012-03-14	-0.35095269333021656	03	Winter	extracellular	snp	lipid related
outflow conductivity_pcparams	2012-03-14	-0.44283364830575905	03	Winter	online	pcparams	conductivity
proline_ratio	2012-03-14	-0.5020741734769378	03	Winter	ratio	ratio	amino acid
putrescine_bp	2012-03-14	-0.33535487922867385	03	Winter	intracellular	bp	organonitrogen compound
putrescine_ratio	2012-03-14	-1.022962875507393	03	Winter	ratio	ratio	organonitrogen compound
serine_ratio	2012-03-14	-0.75686553429665	03	Winter	ratio	ratio	amino acid
sucrose_ratio	2012-03-14	-0.5210123747271388	03	Winter	ratio	ratio	carbohydrate
threonine_ratio	2012-03-14	-0.7158341589308689	03	Winter	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2012-03-22	-0.3818705032462546	03	Spring	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2012-03-22	-0.2341048852835161	03	Spring	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2012-03-22	-0.350094020505423	03	Spring	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2012-03-22	-0.1943860799421111	03	Spring	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2012-03-22	-0.39086480432179416	03	Spring	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2012-03-22	-0.7457801743983702	03	Spring	ratio	ratio	lipid related
2-oleoylglycerol_snp	2012-03-22	-0.22586083635658374	03	Spring	extracellular	snp	lipid related
alanine_bp	2012-03-22	0.5531786402217463	03	Spring	intracellular	bp	amino acid
alanine_sp	2012-03-22	-0.7491303854131183	03	Spring	extracellular	sp	amino acid
aspartic acid_ratio	2012-03-22	0.6988244735810638	03	Spring	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2012-03-22	-0.5414111009123055	03	Spring	online	pcparams	NA
BB1_pH_pcparams	2012-03-22	0.8499709863838592	03	Spring	online	pcparams	pH
cellobiose_sp	2012-03-22	-0.618719561827984	03	Spring	extracellular	sp	carbohydrate
cholesterol_ratio	2012-03-22	-0.6672638513526993	03	Spring	ratio	ratio	lipid related
cholesterol_snp	2012-03-22	-0.25844242811054285	03	Spring	extracellular	snp	lipid related
glutamic acid_ratio	2012-03-22	0.9529865075560682	03	Spring	ratio	ratio	amino acid
glyceric acid_ratio	2012-03-22	-0.5062804604124752	03	Spring	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2012-03-22	-0.1098112181920282	03	Spring	ratio	ratio	lipid related
glycerol_bp	2012-03-22	-0.39937605458258146	03	Spring	intracellular	bp	lipid related
glycerol_sp	2012-03-22	-0.3994581631358773	03	Spring	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2012-03-22	0.1340752750655512	03	Spring	ratio	ratio	lipid related
hexadecanoic acid_snp	2012-03-22	-0.26946993412925774	03	Spring	extracellular	snp	lipid related
hexadecenoic acid_snp	2012-03-22	-0.4290114293669017	03	Spring	extracellular	snp	lipid related
